,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
9667,9836,9836,Locations of HOC Offices Map,"['Office', 'Locations', 'for', 'the', 'Housing', 'Opportunities', 'Commission', '(HOC)', 'of', 'Montgomery', 'County', 'Source', 'HOC']",,"['location_1', 'state', 'property', 'phone', 'street_address', 'city', 'zip', 'email', 'office_type']","['Location', 'State', 'Property', 'Phone', 'Street Address', 'City', 'Zip', 'Email', 'Office Type']",map,[],,"['locations', 'hoc', 'commission', 'opportunities', 'housing']",official,124.0,98.0,8.0,1207.0,10.2384047393,data.montgomerycountymd.gov,"['locations', 'hoc', 'commission', 'opportunities', 'housing']","['locations', 'hoc', 'commission', 'opportunities', 'housing', 'Office', 'Locations', 'for', 'the', 'Housing', 'Opportunities', 'Commission', '(HOC)', 'of', 'Montgomery', 'County', 'Source', 'HOC']","[(2, 0.14665929549076848), (5, 0.10926015970824005), (9, 0.21342481131102328), (19, 0.084664632312080407), (23, 0.13825864944814351), (31, 0.12744399019128161), (49, 0.12620192307692291)]","[(9, 0.21342481131102328), (2, 0.14665929549076848), (23, 0.1382586494481435), (31, 0.1274439901912816), (49, 0.1262019230769229), (5, 0.10926015970824005), (19, 0.0846646323120804)]",9
10099,10268,10268,Parks - Park Locations,"['Information', 'about', ""Nashville's"", 'many', 'parks', 'and', 'public', 'green', 'spaces', 'Includes', 'what', 'amenities', 'each', 'park', 'offers', 'the', 'citizens', 'and', 'visitors', 'of', 'Music', 'City']",Metro Parks Departments,"['hiking_trails', 'spray_park', 'ada_accessible', 'golf_course', 'skate_park', 'horse_trails', 'mountain_bike_trails', 'boat_launch', 'camping_available_by_permit', 'fishing_by_permit', 'lake', 'canoe_launch', 'acres', 'nature_center', 'picnic_shelters', 'tennis_courts', 'notes', 'walk_jog_paths', 'football_multi_purpose_fields', 'community_center', 'dog_park', 'basketball_courts', 'mapped_location', 'historic_features', 'baseball_fields', 'volleyball', 'disc_golf', 'park_name', 'swimming_pool', 'picnic_shelters_quantity', 'community_garden', 'playground', 'restrooms_available', 'soccer_fields', 'year_established']","['Hiking Trails', 'Spray Park', 'ADA Accessible', 'Golf Course', 'Skate Park', 'Horse Trails', 'Mountain Bike Trails', 'Boat Launch', 'Camping Available by Permit', 'Fishing by Permit', 'Lake', 'Canoe Launch', 'Acres', 'Nature Center', 'Picnic Shelters', 'Tennis Courts', 'Notes', 'Walk & Jog Paths', 'Football & Multi-purpose Fields', 'Community Center', 'Dog Park', 'Basketball Courts', 'Mapped Location', 'Historic Features', 'Baseball Fields', 'Volleyball', 'Disc Golf', 'Park Name', 'Swimming Pool', 'Picnic Shelters Quantity', 'Community Garden', 'Playground', 'Restrooms Available', 'Soccer Fields', 'Year Established']",dataset,['recreation'],Parks,"['historic', 'canoe', 'lake', 'fishing', 'camping', 'bike', 'mountain', 'boating', 'hiking', 'walk', 'spray', 'swimming', 'skate', 'discgolf', 'tennis', 'volleyball', 'soccer', 'basketball', 'baseball', 'dogpark', 'picnic', 'playground', 'nature', 'golfcourse', 'golf', 'parks']",official,207.0,25.0,5.0,1200.0,10.2300204357,data.nashville.gov,"['historic', 'canoe', 'lake', 'fishing', 'camping', 'bike', 'mountain', 'boating', 'hiking', 'walk', 'spray', 'swimming', 'skate', 'discgolf', 'tennis', 'volleyball', 'soccer', 'basketball', 'baseball', 'dogpark', 'picnic', 'playground', 'nature', 'golfcourse', 'golf', 'parks', 'recreation', 'parks']","['historic', 'canoe', 'lake', 'fishing', 'camping', 'bike', 'mountain', 'boating', 'hiking', 'walk', 'spray', 'swimming', 'skate', 'discgolf', 'tennis', 'volleyball', 'soccer', 'basketball', 'baseball', 'dogpark', 'picnic', 'playground', 'nature', 'golfcourse', 'golf', 'parks', 'recreation', 'parks', 'Information', 'about', ""Nashville's"", 'many', 'parks', 'and', 'public', 'green', 'spaces', 'Includes', 'what', 'amenities', 'each', 'park', 'offers', 'the', 'citizens', 'and', 'visitors', 'of', 'Music', 'City']","[(3, 0.025585366823426783), (4, 0.030153751672683232), (7, 0.024668997828076522), (8, 0.023602656031200913), (9, 0.40158910722717706), (11, 0.024032352334572103), (13, 0.023785422166062546), (14, 0.024851129898533251), (20, 0.023164335664335681), (22, 0.05456833715424482), (23, 0.02493023909622518), (25, 0.049819321755642881), (27, 0.023339837332393459), (32, 0.023662979236508584), (33, 0.026662853290476414), (35, 0.03328293540609871), (42, 0.026985180150200603), (43, 0.075000511617456828), (51, 0.045891608391608427)]","[(9, 0.40158910722717706), (43, 0.07500051161745683), (22, 0.05456833715424482), (25, 0.04981932175564288), (51, 0.04589160839160843), (35, 0.03328293540609871), (4, 0.03015375167268323), (42, 0.026985180150200603), (33, 0.026662853290476414), (3, 0.025585366823426783), (23, 0.02493023909622518), (14, 0.02485112989853325), (7, 0.024668997828076522), (11, 0.024032352334572103), (13, 0.023785422166062546), (32, 0.023662979236508584), (8, 0.023602656031200913), (27, 0.02333983733239346), (20, 0.02316433566433568)]",9
2409,2409,2409,Christmas Tree Recycling Locations 2013,"['Locations', 'provided', 'by', 'the', 'city', 'to', 'recycle', 'Christmas', 'trees', 'from', 'January', '5', '18', '2013', 'For', 'more', 'information', 'see', 'http', '//www', 'cityofchicago', 'org/city/en/depts/streets/provdrs/streets_san/news/2012/dec/city_of_chicago_toofferchristmastreerecyclingat', 'html']",City of Chicago,"['street_type', 'community_area_name', 'street_direction', 'location', 'zip_code', 'community_area', 'ward', 'x_coord', 'y_coord', 'address', 'house_number', 'street_name', 'longitude', 'latitude']","['STREET TYPE', 'COMMUNITY AREA NAME', 'STREET DIRECTION', 'LOCATION', 'ZIP CODE', 'COMMUNITY AREA', 'WARD', 'X_COORD', 'Y_COORD', 'ADDRESS', 'HOUSE NUMBER', 'STREET NAME', 'LONGITUDE', 'LATITUDE']",dataset,['environment'],Environment & Sustainable Development,"['gis', 'recycling']",official,896.0,4.0,1.0,1177.0,10.2021238238,data.cityofchicago.org,"['gis', 'recycling', 'environment', 'environment', '&', 'sustainable', 'development']","['gis', 'recycling', 'environment', 'environment', '&', 'sustainable', 'development', 'Locations', 'provided', 'by', 'the', 'city', 'to', 'recycle', 'Christmas', 'trees', 'from', 'January', '5', '18', '2013', 'For', 'more', 'information', 'see', 'http', '//www', 'cityofchicago', 'org/city/en/depts/streets/provdrs/streets_san/news/2012/dec/city_of_chicago_toofferchristmastreerecyclingat', 'html']","[(3, 0.14540554386948354), (4, 0.071196381386442562), (9, 0.20021850718892795), (11, 0.13066874595184569), (24, 0.079309128801202375), (27, 0.13015462679853437), (42, 0.11923053327679922), (49, 0.076807985718215746)]","[(9, 0.20021850718892795), (3, 0.14540554386948354), (11, 0.1306687459518457), (27, 0.13015462679853437), (42, 0.11923053327679922), (24, 0.07930912880120237), (49, 0.07680798571821575), (4, 0.07119638138644256)]",9
2410,2410,2410,Recycling Service Areas,"['Blue', 'Cart', 'Residential', 'Recycling', 'zones', 'and', 'schedule', 'Each', 'recycling', 'zone', 'is', 'divided', 'into', 'two', 'sections', '–', 'A', '(Orange)', 'and', 'B', '(Yellow)', 'Collection', 'is', 'done', 'on', 'an', 'alternating', 'week', 'basis', 'For', '2012', 'B/Yellow', 'sections', 'were', 'collected', 'the', 'week', 'of', '1/2/2012', 'and', 'A/Orange', 'sections', 'were', 'collected', 'the', 'week', 'of', '1/9/2012', 'continuing', 'to', 'alternate', 'from', 'there', 'See', 'http', '//bit', 'ly/wssHIB', 'or', 'https', '//data', 'cityofchicago', 'org/d/eb3b', 'ehmq', 'for', 'the', 'full', 'schedule', 'For', 'more', 'about', 'Recycling', 'in', 'Chicago', 'visit', 'http', '//bit', 'ly/IcfLHr']",City of Chicago,[],[],map,['environment'],Sanitation,"['boundaries', 'deprecated', 'gis', 'recycling', 'sustainability']",official,386.0,8.0,1.0,1176.0,10.200898605,data.cityofchicago.org,"['boundaries', 'deprecated', 'gis', 'recycling', 'sustainability', 'environment', 'sanitation']","['boundaries', 'deprecated', 'gis', 'recycling', 'sustainability', 'environment', 'sanitation', 'Blue', 'Cart', 'Residential', 'Recycling', 'zones', 'and', 'schedule', 'Each', 'recycling', 'zone', 'is', 'divided', 'into', 'two', 'sections', '–', 'A', '(Orange)', 'and', 'B', '(Yellow)', 'Collection', 'is', 'done', 'on', 'an', 'alternating', 'week', 'basis', 'For', '2012', 'B/Yellow', 'sections', 'were', 'collected', 'the', 'week', 'of', '1/2/2012', 'and', 'A/Orange', 'sections', 'were', 'collected', 'the', 'week', 'of', '1/9/2012', 'continuing', 'to', 'alternate', 'from', 'there', 'See', 'http', '//bit', 'ly/wssHIB', 'or', 'https', '//data', 'cityofchicago', 'org/d/eb3b', 'ehmq', 'for', 'the', 'full', 'schedule', 'For', 'more', 'about', 'Recycling', 'in', 'Chicago', 'visit', 'http', '//bit', 'ly/IcfLHr']","[(0, 0.079738106835553282), (9, 0.22422586668803221), (10, 0.023191275510022074), (12, 0.07101188902749489), (24, 0.040832076943053568), (27, 0.1998372187291495), (29, 0.074053275598170376), (32, 0.022430100049487856), (41, 0.020682971276092751), (42, 0.20168576623315959), (44, 0.027148731216293406)]","[(9, 0.2242258666880322), (42, 0.2016857662331596), (27, 0.1998372187291495), (0, 0.07973810683555328), (29, 0.07405327559817038), (12, 0.07101188902749489), (24, 0.04083207694305357), (44, 0.027148731216293406), (10, 0.023191275510022074), (32, 0.022430100049487856), (41, 0.02068297127609275)]",9
2412,2412,2412,Cooling Centers,"['Cooling', 'Centers', 'offer', 'residents', 'air', 'conditioned', 'refuge', 'from', 'oppressive', 'summer', 'heat', 'The', 'Chicago', 'Department', 'of', 'Family', 'and', 'Support', 'Services', 'operates', 'six', 'Cooling', 'Centers', 'during', 'the', 'summer', 'months', 'Additional', 'facilities', 'are', 'opened', 'as', 'needed', 'in', 'libraries', 'Park', 'District', 'buildings', 'senior', 'centers', 'and', 'other', 'community', 'venues', 'You', 'may', 'call', '311', 'to', 'confirm', 'the', 'currently', 'operating', 'cooling', 'centers', 'or', 'go', 'to', 'http', '//bit', 'ly/kIhHPj', 'for', 'more', 'information']",City of Chicago,"['address', 'site_type', 'location', 'phone', 'zip', 'state', 'city', 'hours_of_operation', 'site_name']","['ADDRESS', 'SITE TYPE', 'LOCATION', 'PHONE', 'ZIP', 'STATE', 'CITY', 'HOURS OF OPERATION', 'SITE NAME']",dataset,[],Health & Human Services,"['sustainability', 'cooling centers']",official,2204.0,9.0,5.0,1169.0,10.1922928145,data.cityofchicago.org,"['sustainability', 'cooling', 'centers', 'health', '&', 'human', 'services']","['sustainability', 'cooling', 'centers', 'health', '&', 'human', 'services', 'Cooling', 'Centers', 'offer', 'residents', 'air', 'conditioned', 'refuge', 'from', 'oppressive', 'summer', 'heat', 'The', 'Chicago', 'Department', 'of', 'Family', 'and', 'Support', 'Services', 'operates', 'six', 'Cooling', 'Centers', 'during', 'the', 'summer', 'months', 'Additional', 'facilities', 'are', 'opened', 'as', 'needed', 'in', 'libraries', 'Park', 'District', 'buildings', 'senior', 'centers', 'and', 'other', 'community', 'venues', 'You', 'may', 'call', '311', 'to', 'confirm', 'the', 'currently', 'operating', 'cooling', 'centers', 'or', 'go', 'to', 'http', '//bit', 'ly/kIhHPj', 'for', 'more', 'information']","[(0, 0.02102968799492649), (2, 0.030111992835996793), (4, 0.051011295519035209), (7, 0.019600591715976345), (8, 0.020453137643403455), (9, 0.25783282772077332), (11, 0.058339305984457711), (12, 0.029689025204896267), (15, 0.020494672167966473), (17, 0.074596043489361788), (24, 0.020127200174768357), (28, 0.021942958078098485), (34, 0.041951964731528971), (39, 0.1721372079759993), (41, 0.026646956805619161), (45, 0.12072152248973714)]","[(9, 0.2578328277207733), (39, 0.1721372079759993), (45, 0.12072152248973714), (17, 0.07459604348936179), (11, 0.05833930598445771), (4, 0.05101129551903521), (34, 0.04195196473152897), (2, 0.030111992835996793), (12, 0.029689025204896267), (41, 0.02664695680561916), (28, 0.021942958078098485), (0, 0.02102968799492649), (15, 0.020494672167966473), (8, 0.020453137643403455), (24, 0.020127200174768357), (7, 0.019600591715976345)]",9
986,986,986,Welcome to Open Budget ATX,"['Learn', 'how', 'to', 'navigate', 'Open', 'Budget', 'ATX!']",,[],[],story,['finance'],,[],official,0.0,1146.0,312.0,1146.0,10.163649676,data.austintexas.gov,['finance'],"['finance', 'Learn', 'how', 'to', 'navigate', 'Open', 'Budget', 'ATX!']","[(9, 0.2884615384615386), (15, 0.2884615384615386), (32, 0.14560439560439567), (38, 0.1456043956043957)]","[(9, 0.2884615384615386), (15, 0.2884615384615386), (38, 0.1456043956043957), (32, 0.14560439560439567)]",9
3379,3379,3379,Directory of Indoor Swimming Pools,"['Indoor', 'pools', 'in', 'New', 'York', 'City', 'Department', 'of', 'Parks', 'Recreation', 'properties']",Department of Parks and Recreation (DPR),[],[],href,['recreation'],Recreation,"['recreation', 'parks', 'healthy living', 'dpr', 'directory of swimming pools']",official,437.0,18.0,8.0,1135.0,10.1497471195,data.cityofnewyork.us,"['recreation', 'parks', 'healthy', 'living', 'dpr', 'directory', 'of', 'swimming', 'pools', 'recreation', 'recreation']","['recreation', 'parks', 'healthy', 'living', 'dpr', 'directory', 'of', 'swimming', 'pools', 'recreation', 'recreation', 'Indoor', 'pools', 'in', 'New', 'York', 'City', 'Department', 'of', 'Parks', 'Recreation', 'properties']","[(0, 0.15491311001351504), (5, 0.050961538461538385), (8, 0.053120110854456927), (9, 0.49502634039902083), (39, 0.037804761233645595), (43, 0.094851394516642956), (49, 0.070053513751948154)]","[(9, 0.4950263403990208), (0, 0.15491311001351504), (43, 0.09485139451664296), (49, 0.07005351375194815), (8, 0.05312011085445693), (5, 0.050961538461538385), (39, 0.037804761233645595)]",9
987,987,987,Spirit of East Austin Comments,"['During', 'the', 'Sept', '12', '2015', 'Spirit', 'of', 'East', 'Austin', 'launch', 'event', 'participants', 'were', 'asked', 'What', 'community', 'resources', 'do', 'we', 'have?', 'What', 'community', 'resources', 'are', 'we', 'missing?', 'What’s', 'one', 'thing', 'you', 'could', 'have', 'to', 'improve', 'the', 'quality', 'of', 'life?', 'What’s', 'one', 'thing', 'I', 'can', 'do', 'to', 'make', 'a', 'difference?', 'These', 'are', 'their', 'captured', 'responses']",,"['zip_code', 'comment', 'category', 'theme']","['ZIP Code', 'Comment', 'Category', 'Theme']",dataset,[],Neighborhood,"['spirit of east austin', 'east austin']",official,246.0,56.0,6.0,1132.0,10.1459321458,data.austintexas.gov,"['spirit', 'of', 'east', 'austin', 'east', 'austin', 'neighborhood']","['spirit', 'of', 'east', 'austin', 'east', 'austin', 'neighborhood', 'During', 'the', 'Sept', '12', '2015', 'Spirit', 'of', 'East', 'Austin', 'launch', 'event', 'participants', 'were', 'asked', 'What', 'community', 'resources', 'do', 'we', 'have?', 'What', 'community', 'resources', 'are', 'we', 'missing?', 'What’s', 'one', 'thing', 'you', 'could', 'have', 'to', 'improve', 'the', 'quality', 'of', 'life?', 'What’s', 'one', 'thing', 'I', 'can', 'do', 'to', 'make', 'a', 'difference?', 'These', 'are', 'their', 'captured', 'responses']","[(0, 0.030494003301228881), (3, 0.095108252227802975), (9, 0.50763359692654886), (10, 0.029120879120879132), (25, 0.029120879120879132), (30, 0.10358511002847386), (34, 0.030264002770531703), (35, 0.032961223532928165), (36, 0.081458337391745531), (51, 0.0371767925020592)]","[(9, 0.5076335969265489), (30, 0.10358511002847386), (3, 0.09510825222780298), (36, 0.08145833739174553), (51, 0.0371767925020592), (35, 0.032961223532928165), (0, 0.03049400330122888), (34, 0.030264002770531703), (10, 0.029120879120879132), (25, 0.029120879120879132)]",9
1004,1004,1004,Key Terms and Facts about Open Budget ATX,"['Learn', 'about', 'key', 'terminology', 'and', 'other', 'important', 'facts', 'to', 'help', 'you', 'explore', 'Open', 'Budget', 'ATX!']",,[],[],story,['finance'],,[],official,0.0,1010.0,300.0,1010.0,9.9815672819,data.austintexas.gov,['finance'],"['finance', 'Learn', 'about', 'key', 'terminology', 'and', 'other', 'important', 'facts', 'to', 'help', 'you', 'explore', 'Open', 'Budget', 'ATX!']","[(9, 0.25160256410256393), (15, 0.24892874157435363), (32, 0.084935897435897384), (36, 0.084935897435897384), (38, 0.081123190440072254), (45, 0.0887486044317225), (50, 0.087609719964107657)]","[(9, 0.25160256410256393), (15, 0.24892874157435363), (45, 0.0887486044317225), (50, 0.08760971996410766), (32, 0.08493589743589738), (36, 0.08493589743589738), (38, 0.08112319044007225)]",9
1858,1858,1858,Year-Round Swimming Pools,"['This', 'is', 'a', 'list', 'of', 'a', 'City', 'run', 'swimming', 'pools', 'that', 'are', 'open', 'year', 'round']",,"['business_name', 'st_no', 'descript', 'ward', 'license_cat', 'predir', 'dba_name', 'gps_y', 'location_1', 'gps_x', 'st_name', 'suffix']","['BUSINESS NAME', ' ST NO', ' DESCRIPT', ' WARD', ' LICENSE CAT', ' PREDIR', ' DBA NAME', ' GPS Y', 'Location 1', ' GPS X', ' ST NAME', ' SUFFIX']",dataset,['recreation'],Public Property,"['facilities', 'health', 'recreation']",official,593.0,6.0,1.0,997.0,9.96289600534,data.cityofboston.gov,"['facilities', 'health', 'recreation', 'recreation', 'public', 'property']","['facilities', 'health', 'recreation', 'recreation', 'public', 'property', 'This', 'is', 'a', 'list', 'of', 'a', 'City', 'run', 'swimming', 'pools', 'that', 'are', 'open', 'year', 'round']","[(0, 0.073551052441041889), (2, 0.069999626668640944), (6, 0.071336830772134555), (8, 0.067948717948717846), (9, 0.2300938274596506), (32, 0.067948717948717846), (35, 0.1579423850930991), (40, 0.13810191859107296), (46, 0.067948717948717846)]","[(9, 0.2300938274596506), (35, 0.1579423850930991), (40, 0.13810191859107296), (0, 0.07355105244104189), (6, 0.07133683077213455), (2, 0.06999962666864094), (8, 0.06794871794871785), (32, 0.06794871794871785), (46, 0.06794871794871785)]",9
1006,1006,1006,Recycling Schedules,"['Listing', 'of', 'all', 'recycling', 'schedules', 'city', 'wide']",City of Austin,"['street_nam', 'hse_suff', 'zip', 'fraction', 'unit_no', 'collection_week', 'city', 'house_no', 'collection_day', 'st_dir', 'street_typ', 'state']","['STREET_NAM', 'HSE_SUFF', 'ZIP', 'FRACTION', 'UNIT_NO', 'COLLECTION WEEK', 'CITY', 'HOUSE_NO', 'COLLECTION DAY', 'ST_DIR', 'STREET_TYP', 'STATE']",dataset,['environment'],Government,"['recycling', 'bulky', 'trash', 'resource', 'brush collection', 'recycle']",official,436.0,3.0,1.0,990.0,9.95274124719,data.austintexas.gov,"['recycling', 'bulky', 'trash', 'resource', 'brush', 'collection', 'recycle', 'environment', 'government']","['recycling', 'bulky', 'trash', 'resource', 'brush', 'collection', 'recycle', 'environment', 'government', 'Listing', 'of', 'all', 'recycling', 'schedules', 'city', 'wide']","[(9, 0.35837753243175718), (12, 0.06794871794871786), (25, 0.16626233928346051), (27, 0.168933001450736), (34, 0.06794871794871786), (35, 0.11155533196225038)]","[(9, 0.3583775324317572), (27, 0.168933001450736), (25, 0.16626233928346051), (35, 0.11155533196225038), (12, 0.06794871794871786), (34, 0.06794871794871786)]",9
